_id,FIR_NUM,FIR_REG_NUM,PS,RANGE_NAME,LONGITUDE,ZONE_NAME,DISTRICT,ACT_SECTION,LATITUDE,date,REG_MONTH,REG_YEAR,REG_D_W
ObjectId(5c7dd20f9164b2149b5340ec),757/2016,31621021160757,JAGDISHPURA,AGRA,---,AGRA,AGRA,"["" IPC 1860-379""]",---,2016-09-23T13:00:00.000Z,9,2016,6
ObjectId(5c7dd1ff9164b2149b4fe6c5),1270/2017,31832001171270,SHAMLI,SAHARANPUR,77.3119,MEERUT,SHAMLI,"["" IPC 1860-279"","" IPC 1860-304-A""]",29.448,2017-12-28T09:58:49.000Z,12,2017,5
ObjectId(5c7dd1df9164b2149b49944f),253/2018,31667041180253,SARENI,LUCKNOW,,LUCKNOW,RAE BARELI,"["" IPC 1860-363"","" IPC 1860-366"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-7"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-8""]",,2018-08-24T16:41:20.000Z,8,2018,6
ObjectId(5c7dd2259164b2149b578575),438/2018,31632026180438,NEHTAUR,MORADABAD,-,BAREILLY,BIJNOR,"["" THE PUBLIC GAMBLING ACT"","" 1867"","" 3 OF 1867-13""]",-,2018-11-12T08:15:00.000Z,11,2018,2
ObjectId(5c7dd1dd9164b2149b492b31),292/2018,31665015180292,GAJRAULA,BAREILLY,-,BAREILLY,PILIBHIT,"["" IPC 1860-363"","" IPC 1860-366"","" IPC 1860-376"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-3"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-4"","" Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act"","" 1989 (Amendment 2015)-3(2)(v)""]",-,2018-08-08T13:53:34.000Z,8,2018,4
ObjectId(5c7dd2249164b2149b575a82),516/2017,31632016170516,KIRATPUR,MORADABAD,78.2112,BAREILLY,BIJNOR,"["" IPC 1860-354"","" IPC 1860-504"","" IPC 1860-352""]",29.5463,2017-12-09T11:15:00.000Z,12,2017,7
ObjectId(5c7dd1ea9164b2149b4bd892),44/2016,31676012160044,CANTT,VARANASI,82.9775,VARANASI,VARANASI,"["" IPC 1860-379""]",25.3505,2016-01-23T09:15:00.000Z,1,2016,7
ObjectId(5c7dd1ff9164b2149b4ff5d8),1005/2017,31832003171005,KAIRANA,SAHARANPUR,---,MEERUT,SHAMLI,"["" THE PREVENTION OF CURELTY TO ANIMALS ACT"","" 1960-11""]",---,2017-10-15T08:30:00.000Z,10,2017,1
ObjectId(5c7dd1f29164b2149b4d67b9),970/2016,31681049160970,LONI,MEERUT,77.2793,MEERUT,GHAZIABAD,"["" IPC 1860-363"","" IPC 1860-366""]",28.7463,2016-09-08T22:30:00.000Z,9,2016,5
ObjectId(5c7dd2219164b2149b56be88),326/2017,31630022170326,FATEHGANJ EAST,BAREILLY,---,BAREILLY,BAREILLY,"["" ARMS ACT"","" 1959-3"","" ARMS ACT"","" 1959-25""]",---,2017-08-29T22:25:00.000Z,8,2017,3
ObjectId(5c7dd2469164b2149b5e5505),797/2018,31655040180797,MANDION,LUCKNOW,,LUCKNOW,LUCKNOW,"["" IPC 1860-147"","" IPC 1860-323"","" IPC 1860-452"","" IPC 1860-427"","" IPC 1860-395""]",,2018-07-24T03:15:00.000Z,7,2018,3
ObjectId(5c7dd21d9164b2149b55e7af),866/2017,31627028170866,NARHI,AZAMGARH,---,VARANASI,BALLIA,"["" IPC 1860-279"","" IPC 1860-337"","" IPC 1860-338""]",---,2017-06-16T12:10:00.000Z,6,2017,6
ObjectId(5c7dd1e69164b2149b4ae470),138/2017,31671015170138,KAMLAPUR,LUCKNOW,80.497,LUCKNOW,SITAPUR,"["" IPC 1860-279"","" IPC 1860-338""]",27.202,2017-05-12T16:00:00.000Z,5,2017,6
ObjectId(5c7dd20b9164b2149b524487),91/2016,31905022160091,KOTWALI GURSAHAIGANJ,KANPUR,---,KANPUR,KANNAUJ,"["" THE ELECTRICITY ACT"","" 2003-138""]",---,2016-02-09T17:45:00.000Z,2,2016,3
ObjectId(5c7dd1eb9164b2149b4c0d4f),561/2017,31676034170561,LANKA,VARANASI,82.9968,VARANASI,VARANASI,"["" IPC 1860-279"","" IPC 1860-304-A""]",25.2789,2017-05-13T10:25:00.000Z,5,2017,7
ObjectId(5c7dd1e79164b2149b4b2fd2),55/2018,31671042180055,THANGAON,LUCKNOW,81.14217-E,LUCKNOW,SITAPUR,"["" IPC 1860-323"","" IPC 1860-326""]",27.48007-N,2018-03-17T10:26:34.000Z,3,2018,7
ObjectId(5c7dd2439164b2149b5d9514),311/2018,31655004180311,ASHIYANA,LUCKNOW,,LUCKNOW,LUCKNOW,"["" IPC 1860-406"","" IPC 1860-420""]",,2018-06-01T14:50:00.000Z,6,2018,6
ObjectId(5c7dd24a9164b2149b5f035f),445/2016,31657010160445,CHHATA,AGRA,---,AGRA,MATHURA,"["" THE ELECTRICITY ACT"","" 2003-135""]",---,2016-09-22T20:10:00.000Z,9,2016,5
ObjectId(5c7dd2459164b2149b5e18d9),508/2017,31655023170508,HAZRATGANJ,LUCKNOW,---,LUCKNOW,LUCKNOW,"["" IPC 1860-295""]",---,2017-06-25T17:00:00.000Z,6,2017,1
ObjectId(5c7dd22b9164b2149b58abd1),173/2016,31638052160173,RUDRAPUR,GORAKHPUR,83.6096,GORAKHPUR,DEORIA,"["" IPC 1860-498-A"","" IPC 1860-304-B"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4""]",26.4439,2016-05-02T12:30:00.000Z,5,2016,2
ObjectId(5c7dd1ff9164b2149b4fec6c),19/2016,31832002160019,AADARSH MANDI,SAHARANPUR,77.3338,MEERUT,SHAMLI,"["" IPC 1860-307""]",29.4444,2016-01-28T10:00:00.000Z,1,2016,5
ObjectId(5c7dd20a9164b2149b521a9e),1323/2017,31904003171323,BAKHIRA,BASTI,,GORAKHPUR,SANT KABEER NAGAR,"["" IPC 1860-363"","" IPC 1860-376"","" IPC 1860-366"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-3"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-4""]",,2017-09-06T20:15:00.000Z,9,2017,4
ObjectId(5c7dd1ef9164b2149b4cc51b),690/2018,31679070180690,TUNDLA,AGRA,-,AGRA,FIROZABAD,"["" THE ELECTRICITY ACT"","" 2003-135""]",-,2018-11-24T21:37:00.000Z,11,2018,7
ObjectId(5c7dd23e9164b2149b5c904d),73/2018,31653011180073,BEKAN GANJ,KANPUR,-,KANPUR,KANPUR CITY,"["" ARMS ACT"","" 1959-3"","" ARMS ACT"","" 1959-25""]",-,2018-03-30T00:04:00.000Z,3,2018,6
ObjectId(5c7dd1fa9164b2149b4f0ba7),239/2018,31687030180239,SEVRAHI,GORAKHPUR,84.207536-E,GORAKHPUR,KUSHI NAGAR,"["" IPC 1860-147"","" IPC 1860-323"","" IPC 1860-452"","" IPC 1860-506""]",26.7596-N,2018-08-20T17:30:45.000Z,8,2018,2
ObjectId(5c7dd2029164b2149b5072cb),28/2018,31894009180028,HASANPUR,MORADABAD,-,BAREILLY,JYOTIBAPHULLEYNAGAR,"["" THE U.P. EXCISE ACT-60""]",-,2018-01-13T21:52:00.000Z,1,2018,7
ObjectId(5c7dd2089164b2149b51d086),228/2018,31899009180228,SIKANDRARAU,ALIGARH,-,AGRA,HATHRAS,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",-,2018-03-26T17:31:00.000Z,3,2018,2
ObjectId(5c7dd2559164b2149b612548),1364/2016,31661022161364,KHATAULI,SAHARANPUR,---,MEERUT,MUZAFFAR NAGAR,"["" THE U.P. EXCISE ACT-60""]",---,2016-11-19T18:45:00.000Z,11,2016,7
ObjectId(5c7dd2479164b2149b5e8391),712/2018,31655059180712,SAROJININAGAR,LUCKNOW,,LUCKNOW,LUCKNOW,"["" IPC 1860-304-A""]",,2018-11-23T02:10:00.000Z,11,2018,6
ObjectId(5c7dd22f9164b2149b59781c),45/2017,31641038170045,KOTWALI RUDAULI,AYODHYA,---,LUCKNOW,AYODHYA,"["" THE U.P. EXCISE ACT-60""]",---,2017-01-21T19:30:00.000Z,1,2017,7
ObjectId(5c7dd22a9164b2149b587dc0),212/2017,31638008170212,BHATPARRANI,GORAKHPUR,-,GORAKHPUR,DEORIA,"["" PREVENTION OF COW SLAUGHTER ACT"","" U.P.-3/5A/8"","" THE PREVENTION OF CURELTY TO ANIMALS ACT"","" 1960-11""]",-,2017-12-07T16:30:00.000Z,12,2017,5
ObjectId(5c7dd2269164b2149b57bebe),358/2018,31633009180358,DATAGANJ,BAREILLY,-,BAREILLY,BADAUN,"["" THE U.P. EXCISE ACT-60""]",-,2018-06-26T23:28:00.000Z,6,2018,3
ObjectId(5c7dd2149164b2149b543f8a),782/2018,31622028180782,QUARSI,ALIGARH,78.060824-E,AGRA,ALIGARH,"["" ARMS ACT"","" 1959-25""]",27.929515-N,2018-06-08T06:34:00.000Z,6,2018,6
ObjectId(5c7dd2279164b2149b57ec91),95/2018,31633044180095,WAZIRGANJ,BAREILLY,-,BAREILLY,BADAUN,"["" THE ELECTRICITY ACT"","" 2003-138""]",-,2018-02-21T17:02:00.000Z,2,2018,4
ObjectId(5c7dd2099164b2149b51f19c),50/2018,31901004180050,BALENI,MEERUT,-,MEERUT,BAGHPAT,"["" THE ELECTRICITY ACT"","" 2003-138""]",-,2018-03-23T16:37:17.000Z,3,2018,6
ObjectId(5c7dd2039164b2149b50cd2a),27/2018,31896009180027,NAUGARH,VARANASI,24.86223-N,VARANASI,CHANDAULI,"["" INDIAN FOREST ACT"","" 1927-26""]",83.23452-E,2018-06-19T23:06:00.000Z,6,2018,3
ObjectId(5c7dd2229164b2149b5711f7),403/2016,31631020160403,HARRAIYA,BASTI,---,GORAKHPUR,BASTI,"["" THE U.P. EXCISE ACT-60""]",---,2016-03-12T20:40:00.000Z,3,2016,7
ObjectId(5c7dd2309164b2149b59c382),156/2017,31642031170156,MERAPUR,KANPUR,---,KANPUR,FATEHGARH,"["" IPC 1860-363"","" IPC 1860-366""]",---,2017-07-23T18:15:00.000Z,7,2017,1
ObjectId(5c7dd1f59164b2149b4e082b),541/2016,31682030160541,MANGALPUR,KANPUR,79.7152,KANPUR,KANPUR DEHAT,"["" IPC 1860-379""]",26.6086,2016-10-11T13:10:00.000Z,10,2016,3
ObjectId(5c7dd21e9164b2149b563e03),173/2018,31629013180173,JHANGIRABAD,AYODHYA,-,LUCKNOW,BARABANKI,"["" IPC 1860-363""]",-,2018-10-07T17:10:00.000Z,10,2018,1
ObjectId(5c7dd21e9164b2149b562401),292/2017,31628050170292,TINDWARI,CHITRAKOOT,,PRAYAGRAJ,BANDA,"["" THE U.P. EXCISE ACT-60(2)"","" THE U.P. EXCISE ACT-60(2)""]",,2017-11-12T20:50:00.000Z,11,2017,1
ObjectId(5c7dd2279164b2149b57e9f4),663/2016,31633044160663,WAZIRGANJ,BAREILLY,79.334,BAREILLY,BADAUN,"["" IPC 1860-380"","" IPC 1860-457""]",28.121,2016-10-06T14:10:00.000Z,10,2016,5
ObjectId(5c7dd23d9164b2149b5c55ae),180/2017,31652059170180,RAKSA,JHANSI,---,KANPUR,JHANSI,"["" THE U.P. EXCISE ACT-60(2)""]",---,2017-09-14T18:30:00.000Z,9,2017,5
ObjectId(5c7dd2099164b2149b5200a4),392/2017,31901006170392,BINAULI,MEERUT,-,MEERUT,BAGHPAT,"["" IPC 1860-366""]",-,2017-11-08T08:30:00.000Z,11,2017,4
ObjectId(5c7dd1de9164b2149b4932be),758/2016,31665030160758,KOTWALI,BAREILLY,79.8296,BAREILLY,PILIBHIT,"["" IPC 1860-376"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-5f"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-6""]",28.6298,2016-05-21T15:05:00.000Z,5,2016,7
ObjectId(5c7dd1e89164b2149b4b508c),237/2018,31672018180237,KADIPUR,AYODHYA,26.1846-L,LUCKNOW,SULTANPUR,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",82.35195-L,2018-07-15T21:32:00.000Z,7,2018,1
ObjectId(5c7dd23f9164b2149b5cda81),258/2016,31653045160258,KAKADEV,KANPUR,---,KANPUR,KANPUR CITY,"["" IPC 1860-452"","" IPC 1860-324"","" IPC 1860-323"","" IPC 1860-506"","" IPC 1860-120-B""]",---,2016-09-02T15:45:00.000Z,9,2016,6
ObjectId(5c7dd2069164b2149b516097),139/2017,31897015170139,RABUPURA,MEERUT,,MEERUT,GAUTAM BUDH NAGAR,"["" IPC 1860-147"","" IPC 1860-148"","" IPC 1860-452"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-354-B"","" IPC 1860-149""]",,2017-06-29T22:30:00.000Z,6,2017,5
ObjectId(5c7dd1f09164b2149b4cf48f),189/2016,31681001160189,KHODA,MEERUT,---,MEERUT,GHAZIABAD,"["" IPC 1860-363""]",---,2016-04-20T11:20:00.000Z,4,2016,4
ObjectId(5c7dd21d9164b2149b55fa22),519/2016,31627040160519,SUKHPURA,AZAMGARH,,VARANASI,BALLIA,"["" IPC 1860-457"","" IPC 1860-380""]",,2016-12-13T12:15:00.000Z,12,2016,3
ObjectId(5c7dd1e39164b2149b4a6e35),604/2018,31670005180604,BANDA,BAREILLY,-,BAREILLY,SHAHJAHANPUR,"["" THE U.P. EXCISE ACT-60""]",-,2018-12-18T21:07:00.000Z,12,2018,3
ObjectId(5c7dd1e39164b2149b4a6ae3),453/2017,31670005170453,BANDA,BAREILLY,80.0456,BAREILLY,SHAHJAHANPUR,"["" IPC 1860-394""]",28.2241,2017-05-27T18:00:00.000Z,5,2017,7
ObjectId(5c7dd2169164b2149b54a80f),450/2017,31623018170450,HANDIA,PRAYAGRAJ,---,PRAYAGRAJ,PRAYAGRAJ,"["" EXPLOSIVE SUBSTANCES ACT"","" 1908-4"","" EXPLOSIVE SUBSTANCES ACT"","" 1908-5""]",---,2017-03-25T07:55:00.000Z,3,2017,7
ObjectId(5c7dd2059164b2149b5125b0),1790/2018,31897009181790,NOIDA SECTOR-20,MEERUT,-,MEERUT,GAUTAM BUDH NAGAR,"["" IPC 1860-406"","" IPC 1860-420"","" IPC 1860-467"","" IPC 1860-468"","" IPC 1860-471"",""  INFORMATION TECHNOLOGY (AMENDMENT) ACT 2008-66""]",-,2018-11-01T21:30:00.000Z,11,2018,5
ObjectId(5c7dd2209164b2149b56b1f8),8/2017,31630017170008,DEORANIAN,BAREILLY,---,BAREILLY,BAREILLY,"["" THE U.P. EXCISE ACT-60""]",---,2017-01-07T21:45:00.000Z,1,2017,7
ObjectId(5c7dd2239164b2149b5739d2),117/2017,31631056170117,DUBAULIA,BASTI,82.5162,GORAKHPUR,BASTI,"["" IPC 1860-354-B"","" IPC 1860-506"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-7"","" THE PROTECTION OF CHILDREN FROM SEXUAL OFFENCE ACT"","" 2012-8""]",26.7122,2017-03-13T18:30:00.000Z,3,2017,2
ObjectId(5c7dd2039164b2149b50aeb0),422/2017,31895011170422,SARAI AKIL,PRAYAGRAJ,---,PRAYAGRAJ,KAUSHAMBI,"["" THE ELECTRICITY ACT"","" 2003-135""]",---,2017-09-15T15:35:00.000Z,9,2017,6
ObjectId(5c7dd2039164b2149b50a7e7),327/2017,31895010170327,SAINI,PRAYAGRAJ,---,PRAYAGRAJ,KAUSHAMBI,"["" THE U.P. EXCISE ACT-60""]",---,2017-06-10T21:40:00.000Z,6,2017,7
ObjectId(5c7dd1ec9164b2149b4c3a5b),641/2017,31676053170641,SIGRA,VARANASI,-,VARANASI,VARANASI,"["" IPC 1860-420"","" IPC 1860-406""]",-,2017-09-24T21:20:00.000Z,9,2017,1
ObjectId(5c7dd23e9164b2149b5c9462),157/2016,31653013160157,CANTT,KANPUR,---,KANPUR,KANPUR CITY,"["" THE U.P. EXCISE ACT-60""]",---,2016-12-20T19:45:00.000Z,12,2016,3
ObjectId(5c7dd2109164b2149b537969),89/2017,31621038170089,NIBOHARA,AGRA,---,AGRA,AGRA,"["" ARMS ACT"","" 1959-3"","" ARMS ACT"","" 1959-25""]",---,2017-08-17T21:35:00.000Z,8,2017,5
ObjectId(5c7dd2029164b2149b508992),200/2018,31895002180200,KARARI,PRAYAGRAJ,,PRAYAGRAJ,KAUSHAMBI,"["" THE ELECTRICITY ACT"","" 2003-138""]",,2018-08-28T15:35:24.000Z,8,2018,3
ObjectId(5c7dd2459164b2149b5e0b1f),699/2018,31655020180699,GOSAINGANJ,LUCKNOW,-,LUCKNOW,LUCKNOW,"["" IPC 1860-419"","" IPC 1860-420""]",-,2018-10-02T14:17:00.000Z,10,2018,3
ObjectId(5c7dd22d9164b2149b5927dc),442/2017,31640032170442,JASWANT NAGAR,KANPUR,---,KANPUR,ETAWAH,"["" IPC 1860-380""]",---,2017-06-25T08:30:00.000Z,6,2017,1
ObjectId(5c7dd23f9164b2149b5cc4ae),5/2017,31653042170005,KAKWAN,KANPUR,---,KANPUR,KANPUR CITY,"["" THE U.P. EXCISE ACT-60""]",---,2017-01-11T18:30:00.000Z,1,2017,4
ObjectId(5c7dd2049164b2149b50f092),433/2018,31897002180433,DADRI,MEERUT,-,MEERUT,GAUTAM BUDH NAGAR,"["" IPC 1860-304-B"","" IPC 1860-498-A"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4""]",-,2018-06-05T23:47:00.000Z,6,2018,3
ObjectId(5c7dd1ef9164b2149b4cd972),1183/2017,31680038171183,KOTWALI LALITPUR,JHANSI,---,KANPUR,LALITPUR,"["" THE U.P. EXCISE ACT-60"","" THE U.P. EXCISE ACT-63""]",---,2017-06-04T17:15:00.000Z,6,2017,1
ObjectId(5c7dd2409164b2149b5d00bb),154/2017,31653060170154,PANKI,KANPUR,80.155,KANPUR,KANPUR CITY,"["" IPC 1860-147"","" IPC 1860-302""]",26.4532,2017-03-31T18:10:00.000Z,3,2017,6
ObjectId(5c7dd2449164b2149b5ddf6a),234/2016,31655016160234,GOMTINAGAR,LUCKNOW,---,LUCKNOW,LUCKNOW,"["" IPC 1860-379""]",---,2016-02-29T10:50:00.000Z,2,2016,2
ObjectId(5c7dd1f99164b2149b4edd22),484/2017,31687015170484,KAPTANGANJ,GORAKHPUR,---,GORAKHPUR,KUSHI NAGAR,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-325""]",---,2017-10-14T18:10:00.000Z,10,2017,7
ObjectId(5c7dd24b9164b2149b5f221c),516/2017,31657019170516,HIGHWAY,AGRA,-,AGRA,MATHURA,"[""  INFORMATION TECHNOLOGY (AMENDMENT) ACT 2008-66A""]",-,2017-05-18T21:30:00.000Z,5,2017,5
ObjectId(5c7dd20d9164b2149b52b0be),23/2018,31909003180023,GANJDUDWARA ,ALIGARH,27.7320913-L,AGRA,KASGANJ,"["" IPC 1860-406"","" IPC 1860-504"","" IPC 1860-506""]",78.9406601-L,2018-02-21T12:47:09.000Z,2,2018,4
ObjectId(5c7dd2179164b2149b54b987),620/2018,31623022180620,KARCHHANA,PRAYAGRAJ,81.93238-E,PRAYAGRAJ,PRAYAGRAJ,"["" THE ELECTRICITY ACT"","" 2003-135""]",25.19554-N,2018-09-16T10:51:00.000Z,9,2018,1
ObjectId(5c7dd21f9164b2149b564df4),320/2018,31629017180320,KURSI,AYODHYA,,LUCKNOW,BARABANKI,"["" IPC 1860-363""]",,2018-11-08T12:09:00.000Z,11,2018,5
ObjectId(5c7dd2099164b2149b51dafe),507/2018,31899010180507,SADABAD KOTWALI,ALIGARH,-,AGRA,HATHRAS,"["" THE PUBLIC GAMBLING ACT"","" 1867"","" 3 OF 1867-13""]",-,2018-08-13T19:30:00.000Z,8,2018,2
ObjectId(5c7dd21d9164b2149b55e9a7),31/2018,31627030180031,PAKARI,AZAMGARH,-,VARANASI,BALLIA,"["" IPC 1860-395"","" IPC 1860-412"","" IPC 1860-413""]",-,2018-07-05T19:10:46.000Z,7,2018,5
ObjectId(5c7dd2129164b2149b53deda),722/2018,31622005180722,BANNADEVI,ALIGARH,78.06241-E,AGRA,ALIGARH,"["" IPC 1860-379""]",27.900283-N,2018-12-04T17:49:00.000Z,12,2018,3
ObjectId(5c7dd1f49164b2149b4dca79),2192/2018,31681066182192,SIHANI GATE,MEERUT,-,MEERUT,GHAZIABAD,"["" IPC 1860-279"","" IPC 1860-304-A"","" IPC 1860-427""]",-,2018-11-14T01:53:00.000Z,11,2018,4
ObjectId(5c7dd23d9164b2149b5c6e4a),170/2017,31653005170170,BABUPURWA,KANPUR,80.3384,KANPUR,KANPUR CITY,"["" IPC 1860-379""]",26.4408,2017-05-01T13:30:00.000Z,5,2017,2
ObjectId(5c7dd2269164b2149b57c219),66/2016,31633015160066,HAZARATPUR,BAREILLY,---,BAREILLY,BADAUN,"["" IPC 1860-279"","" IPC 1860-337"","" IPC 1860-338""]",---,2016-02-18T16:30:00.000Z,2,2016,5
ObjectId(5c7dd2039164b2149b50c48b),152/2017,31896006170152,DHANAPUR,VARANASI,---,VARANASI,CHANDAULI,"["" IPC 1860-457"","" IPC 1860-380""]",---,2017-08-29T17:10:00.000Z,8,2017,3
ObjectId(5c7dd1e79164b2149b4b1f69),180/2017,31671037170180,SAKRAN,LUCKNOW,-,LUCKNOW,SITAPUR,"["" IPC 1860-392"","" IPC 1860-323""]",-,2017-12-13T13:46:31.000Z,12,2017,4
ObjectId(5c7dd2049164b2149b50fb91),85/2017,31897005170085,JARCHA,MEERUT,,MEERUT,GAUTAM BUDH NAGAR,"["" THE ELECTRICITY ACT"","" 2003-136""]",,2017-02-04T19:10:00.000Z,2,2017,7
ObjectId(5c7dd2149164b2149b543b12),1674/2017,31622028171674,QUARSI,ALIGARH,-,AGRA,ALIGARH,"["" THE U.P. EXCISE ACT-60"","" THE U.P. EXCISE ACT-62"","" THE U.P. EXCISE ACT-64"","" THE U.P. EXCISE ACT-72"","" IPC 1860-420""]",-,2017-10-12T23:45:00.000Z,10,2017,5
ObjectId(5c7dd2199164b2149b552f47),8/2016,31623077160008,GRP ALLAHABAD,PRAYAGRAJ,,PRAYAGRAJ,PRAYAGRAJ,"["" IPC 1860-380""]",,2016-01-01T10:45:00.000Z,1,2016,6
ObjectId(5c7dd22a9164b2149b5884f3),301/2017,31638012170301,BARHAJ,GORAKHPUR,-,GORAKHPUR,DEORIA,"["" IPC 1860-323"","" IPC 1860-354"","" IPC 1860-498-A"","" IPC 1860-504"","" IPC 1860-506"","" THE DOWRY PROHIBITION ACT 1961-3"","" THE DOWRY PROHIBITION ACT 1961-4""]",-,2017-09-19T09:40:00.000Z,9,2017,3
ObjectId(5c7dd1f49164b2149b4df899),379/2018,31682007180379,BHOGNIPUR,KANPUR,79.8304,KANPUR,KANPUR DEHAT,"["" IPC 1860-363"","" IPC 1860-366""]",26.2519,2018-03-10T12:34:00.000Z,3,2018,7
ObjectId(5c7dd2529164b2149b606fa6),349/2016,31659055160349,VINDHYACHAL,MIRZAPUR,---,VARANASI,MIRZAPUR,"["" IPC 1860-279"","" IPC 1860-337"","" IPC 1860-338""]",---,2016-03-08T17:10:00.000Z,3,2016,3
ObjectId(5c7dd1f59164b2149b4dfca5),119/2017,31682014170119,DERAPUR,KANPUR,,KANPUR,KANPUR DEHAT,"["" IPC 1860-420"","" IPC 1860-467"","" IPC 1860-468"","" IPC 1860-471""]",,2017-05-13T12:30:00.000Z,5,2017,7
ObjectId(5c7dd21f9164b2149b564fe9),44/2018,31629021180044,LONIKATRA,AYODHYA,-,LUCKNOW,BARABANKI,"["" U.P PUBLIC GAMBLING ACT 1867-13""]",-,2018-03-03T18:55:00.000Z,3,2018,7
ObjectId(5c7dd20b9164b2149b5267c1),126/2018,31905074180126,THATHIA,KANPUR,-,KANPUR,KANNAUJ,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-325""]",-,2018-05-04T19:27:58.000Z,5,2018,6
ObjectId(5c7dd2179164b2149b54cf91),50/2016,31623030160050,KAUNDHIYARA,PRAYAGRAJ,---,PRAYAGRAJ,PRAYAGRAJ,"["" THE PREVENTION OF CURELTY TO ANIMALS ACT"","" 1960-11""]",---,2016-03-11T21:15:00.000Z,3,2016,6
ObjectId(5c7dd1e29164b2149b4a26b1),395/2018,31669017180395,GAGALHERI,SAHARANPUR,77.63.37-e,MEERUT,SAHARANPUR,"["" IPC 1860-379""]",29.97.26-w,2018-11-11T11:29:30.000Z,11,2018,1
ObjectId(5c7dd2149164b2149b542f94),264/2018,31622027180264,KOTWALI NAGAR,ALIGARH,78.06638-E,AGRA,ALIGARH,"["" THE ELECTRICITY ACT"","" 2003-135""]",27.88184-N,2018-07-06T14:35:00.000Z,7,2018,6
ObjectId(5c7dd23b9164b2149b5c00f8),147/2018,31651045180147,SARAI KHWAJA,VARANASI,-,VARANASI,JAUNPUR,"["" IPC 1860-174-A""]",-,2018-06-20T12:55:00.000Z,6,2018,4
ObjectId(5c7dd1f79164b2149b4e6dd8),89/2018,31684080180089,SIDDHARTHNAGAR,BASTI,-,GORAKHPUR,SIDDHARTH NAGAR,"["" THE ELECTRICITY ACT"","" 2003-135""]",-,2018-04-14T07:30:05.000Z,4,2018,7
ObjectId(5c7dd2109164b2149b534a9e),263/2016,31621022160263,JAGNER,AGRA,77.6813,AGRA,AGRA,"["" IPC 1860-354""]",27.9027,2016-12-16T15:30:00.000Z,12,2016,6
ObjectId(5c7dd1dd9164b2149b491429),234/2018,31665001180234,AMARIA,BAREILLY,-,BAREILLY,PILIBHIT,"["" IPC 1860-452"","" IPC 1860-376-D""]",-,2018-09-27T23:48:30.000Z,9,2018,5
ObjectId(5c7dd2179164b2149b54c5dd),594/2018,31623026180594,KORAON,PRAYAGRAJ,,PRAYAGRAJ,PRAYAGRAJ,"["" IPC 1860-504"","" IPC 1860-507""]",,2018-12-30T18:09:00.000Z,12,2018,1
ObjectId(5c7dd1de9164b2149b494b1c),56/2017,31665050170056,SUNGADI,BAREILLY,---,BAREILLY,PILIBHIT,"["" IPC 1860-420"","" IPC 1860-406"","" IPC 1860-323"","" IPC 1860-506""]",---,2017-01-27T22:30:00.000Z,1,2017,6
ObjectId(5c7dd2169164b2149b54a1d8),510/2017,31623016170510,GHOORPUR,PRAYAGRAJ,,PRAYAGRAJ,PRAYAGRAJ,"["" IPC 1860-41"","" IPC 1860-411"","" IPC 1860-413"","" IPC 1860-41"","" IPC 1860-411"","" IPC 1860-413""]",,2017-10-08T21:40:00.000Z,10,2017,1
ObjectId(5c7dd2269164b2149b57afe6),317/2017,31633005170317,BISAULI,BAREILLY,78.9956,BAREILLY,BADAUN,"["" IPC 1860-279"","" IPC 1860-338"","" IPC 1860-304-A""]",28.3544,2017-07-13T09:15:00.000Z,7,2017,5
ObjectId(5c7dd2519164b2149b6039a7),49/2018,31658082180049,GANGANAGAR,MEERUT,-,MEERUT,MEERUT,"["" IPC 1860-498-A"","" IPC 1860-323"","" IPC 1860-504""]",-,2018-02-16T10:20:00.000Z,2,2018,6
